text,label,repo,file,issue_type,notes
"Analyze this vulnerable_pattern: for line in dict.readlines():
        line = line.replace(""\n"", """")
        beautify_print_try(line)
        if hashlib.md5(str(salt) + line).hexdigest() == password:
            output += ""\n[+] Password cracked: "" + line
            break",VULNERABLE_LOGIC,vulhub,poc.py,vulnerable_pattern,vuln pattern — VULNERABLE_LOGIC repo
"Analyze this hardcoded_secret: import tempfile

app = Flask(__name__)
app.secret_key = ""0123456789ABCDEF""

@app.route('/', methods=['GET', 'POST'])
def upload_file():",REAL_SECRET,vulhub,app.py,hardcoded_secret,confirmed secret pattern — VULNERABLE_LOGIC repo
"Analyze this vulnerable_pattern: def index():
    try:
        user = base64.b64decode(request.cookies.get('user'))
        user = pickle.loads(user)
        username = user[""username""]
    except:
        username = ""Guest""",VULNERABLE_LOGIC,vulhub,app.py,vulnerable_pattern,vuln pattern — VULNERABLE_LOGIC repo
"Analyze this vulnerable_pattern: def setup(host, port):
    TAG=""Security Test""
    PAYLOAD=""""""%s\r
<?php file_put_contents('/tmp/g', '<?=eval($_REQUEST[1])?>')?>\r"""""" % TAG
    REQ1_DATA=""""""-----------------------------7dbff1ded0714\r
Content-Disposition: form-data; name=""dummyname""; filename=""test.txt""\r
Content-Type: text/plain\r",VULNERABLE_LOGIC,vulhub,exp.py,vulnerable_pattern,vuln pattern — VULNERABLE_LOGIC repo
"Analyze this vulnerable_pattern: <?php
header(""Content-Type: text/html; charset=utf-8"");
echo ""Hello, \n"";
echo ""Your name is <strong>"" . (isset($_GET['name']) ? $_GET['name'] : 'Vulhub') . '</strong>';",VULNERABLE_LOGIC,vulhub,index.php,vulnerable_pattern,vuln pattern — VULNERABLE_LOGIC repo
"Analyze this vulnerable_pattern: <?php    
$data = file_get_contents($_POST['file']);
echo ""File contents: $data"";",VULNERABLE_LOGIC,vulhub,index.php,vulnerable_pattern,vuln pattern — VULNERABLE_LOGIC repo
"Analyze this vulnerable_pattern: <?php
if(!empty($_POST)) {
    $imap = @imap_open('{'.$_POST['hostname'].':993/imap/ssl}INBOX', $_POST['username'], $_POST['password']);
}
?>
<!doctype html>",VULNERABLE_LOGIC,vulhub,index.php,vulnerable_pattern,vuln pattern — VULNERABLE_LOGIC repo
"Analyze this vulnerable_pattern: from airflow import models, settings
from airflow.contrib.auth.backends.password_auth import PasswordUser

os.system('/entrypoint initdb')

user = PasswordUser(models.User())
user.username = 'vulhub'",VULNERABLE_LOGIC,vulhub,init-user.py,vulnerable_pattern,vuln pattern — VULNERABLE_LOGIC repo
"Analyze this hardcoded_secret: - access
  regex:
    # borrowing the gitleaks generic-api-key regex
    generic-api-key: ""(?i)(?:key|api|token|secret|client|passwd|password|auth|access)(?:[0-9a-z\\-_\\t .]{0,20})(?:[\\s|']|[\\s|\""]){0,3}(?:=|>|:{1,3}=|\\|\\|:|<=|=>|:|\\?=)(?:'|\""|\\s|=|\\x60){0,5}([0-9a-z\\-_.=]{10,150})(?:['|\""|\\n|\\r|\\s|\\x60|;]|$)""",REAL_SECRET,trufflehog,generic.yml,hardcoded_secret,confirmed secret pattern — REAL_SECRET repo
"Analyze this hardcoded_secret: name:        ""Blake2b with 'Hello, World!'"",
			hasher:      NewBlake2B(),
			input:       []byte(""Hello, World!""),
			expectedHex: ""511bc81dde11180838c562c82bb35f3223f46061ebde4a955c27b3f489cf1e03"",
		},
		{
			name:        ""Blake2b input at max size"",",REAL_SECRET,trufflehog,hasher_test.go,hardcoded_secret,confirmed secret pattern — REAL_SECRET repo
"Analyze this hardcoded_secret: name:        ""Blake2b input at max size"",
			hasher:      NewBlake2B(),
			input:       bytes.Repeat([]byte(""a""), maxInputSize),
			expectedHex: ""605fd8458957df95394e9bf812f385264267c679e4899dc198ca67db4029d0ea"",
		},
		{
			name:        ""Blake2b empty input"",",REAL_SECRET,trufflehog,hasher_test.go,hardcoded_secret,confirmed secret pattern — REAL_SECRET repo
"Analyze this hardcoded_secret: name:        ""Blake2b empty input"",
			hasher:      NewBlake2B(),
			input:       []byte(""""),
			expectedHex: ""0e5751c026e543b2e8ab2eb06099daa1d1e5df47778f7787faab45cdf12fe3a8"",
		},
	}",REAL_SECRET,trufflehog,hasher_test.go,hardcoded_secret,confirmed secret pattern — REAL_SECRET repo
"Analyze this hardcoded_secret: return false, nil
}

var letters = []rune(""abcdefghijklmnopqrstuvwxyzABCDEFGHIJKLMNOPQRSTUVWXYZ0123456789"")

// RandomID returns a random string of the given length.
func RandomID(length int) string {",REAL_SECRET,trufflehog,utils.go,hardcoded_secret,confirmed secret pattern — REAL_SECRET repo
"Analyze this hardcoded_secret: // Mixed content (more realistic scenario)
	mixedContentData = []byte(`
		const config = {
			apiKey: ""\\u0041\\u004b\\u0049\\u0041\\u0055\\u004d\\u0034\\u0047\\u0036\\u004f\\u0036\\u004e\\u0041\\u004b\\u0045\\u0037\\u004c\\u0043\\u0044\\u004a"",
			secretKey: ""\\u{6e}\\u{62}\\u{75}\\u{68}\\u{7a}\\u{4b}\\u{79}\\u",REAL_SECRET,trufflehog,escaped_unicode_bench_test.go,hardcoded_secret,confirmed secret pattern — REAL_SECRET repo
"Analyze this vulnerable_pattern: this.handleContributionsUpdate = (req, res, next) => {

        /*jslint evil: true */
        // Insecure use of eval() to parse inputs
        const preTax = eval(req.body.preTax);
        const afterTax = eval(req.body.afterTax);
        const roth = eval(req.body.roth);",VULNERABLE_LOGIC,NodeGoat,contributions.js,vulnerable_pattern,vuln pattern — VULNERABLE_LOGIC repo
"Analyze this vulnerable_pattern: /*jslint evil: true */
        // Insecure use of eval() to parse inputs
        const preTax = eval(req.body.preTax);
        const afterTax = eval(req.body.afterTax);
        const roth = eval(req.body.roth);",VULNERABLE_LOGIC,NodeGoat,contributions.js,vulnerable_pattern,vuln pattern — VULNERABLE_LOGIC repo
"Analyze this vulnerable_pattern: /*jslint evil: true */
        // Insecure use of eval() to parse inputs
        const preTax = eval(req.body.preTax);
        const afterTax = eval(req.body.afterTax);
        const roth = eval(req.body.roth);

        /*",VULNERABLE_LOGIC,NodeGoat,contributions.js,vulnerable_pattern,vuln pattern — VULNERABLE_LOGIC repo
"Analyze this vulnerable_pattern: // Insecure use of eval() to parse inputs
        const preTax = eval(req.body.preTax);
        const afterTax = eval(req.body.afterTax);
        const roth = eval(req.body.roth);

        /*
        //Fix for A1 -1 SSJS Injection attacks - uses alternate method to eval",VULNERABLE_LOGIC,NodeGoat,contributions.js,vulnerable_pattern,vuln pattern — VULNERABLE_LOGIC repo
"Analyze this vulnerable_pattern: });

  Cypress.Commands.add(""dbReset"", () => {
    cy.exec(""npm run db:seed"", {
      timeout: 6000,
      failOnNonZeroExit: false
    });",VULNERABLE_LOGIC,NodeGoat,commands.js,vulnerable_pattern,vuln pattern — VULNERABLE_LOGIC repo
"Analyze this hardcoded_secret: zapHostName: ""192.168.56.20"",
   zapPort: ""8080"",
   // Required from Zap 2.4.1. This key is set in Zap Options -> API _Api Key.
   zapApiKey: ""v9dn0balpqas1pcc281tn5ood1"",
   // Required if debugging security regression tests.
   zapApiFeedbackSpeed: 5000, // Milliseconds.
   environmentalScripts: [",REAL_SECRET,NodeGoat,development.js,hardcoded_secret,confirmed secret pattern — VULNERABLE_LOGIC repo
"Analyze this hardcoded_secret: zapHostName: ""192.168.56.20"",
   zapPort: ""8080"",
   // Required from Zap 2.4.1. This key is set in Zap Options -> API _Api Key.
   zapApiKey: ""v9dn0balpqas1pcc281tn5ood1"",
   zapApiFeedbackSpeed: 5000 // Milliseconds.
};",REAL_SECRET,NodeGoat,test.js,hardcoded_secret,confirmed secret pattern — VULNERABLE_LOGIC repo
"Analyze this secure_implementation: from flask_graphql_auth import GraphQLAuth

app = Flask(__name__, static_folder=""static/"")
app.secret_key = os.urandom(24)
app.config[""SQLALCHEMY_DATABASE_URI""] = config.SQLALCHEMY_DATABASE_URI
app.config[""SQLALCHEMY_TRACK_MODIFICATIONS""] = config.SQLALCHEMY_TRACK_MODIFICATIONS
app.config[""UPLOAD_FOLDER""] = config.WEB_UPLOADDIR",SAFE_CODE,Damn-Vulnerable-GraphQL-Application,app.py,secure_implementation,secure coding pattern — VULNERABLE_LOGIC repo
"Analyze this test_fixture: import random
import unittest

import faker.providers

import factory",TEST_MOCK,factory_boy,test_faker.py,test_fixture,test fixture pattern
"Analyze this test_fixture: import faker.providers

import factory


class MockFaker:",TEST_MOCK,factory_boy,test_faker.py,test_fixture,test fixture pattern
"Analyze this test_fixture: class FakerTests(unittest.TestCase):
    def setUp(self):
        self._real_fakers = factory.Faker._FAKER_REGISTRY
        factory.Faker._FAKER_REGISTRY = {}

    def tearDown(self):",TEST_MOCK,factory_boy,test_faker.py,test_fixture,test fixture pattern
"Analyze this test_fixture: class FakerTests(unittest.TestCase):
    def setUp(self):
        self._real_fakers = factory.Faker._FAKER_REGISTRY
        factory.Faker._FAKER_REGISTRY = {}

    def tearDown(self):
        factory.Faker._FAKER_REGISTRY = self._real_fakers",TEST_MOCK,factory_boy,test_faker.py,test_fixture,test fixture pattern
"Analyze this test_fixture: factory.Faker._FAKER_REGISTRY = {}

    def tearDown(self):
        factory.Faker._FAKER_REGISTRY = self._real_fakers

    def _setup_mock_faker(self, locale=None, **definitions):
        if locale is None:",TEST_MOCK,factory_boy,test_faker.py,test_fixture,test fixture pattern
"Analyze this test_fixture: def _setup_mock_faker(self, locale=None, **definitions):
        if locale is None:
            locale = factory.Faker._DEFAULT_LOCALE
        factory.Faker._FAKER_REGISTRY[locale] = MockFaker(definitions)

    def _setup_advanced_mock_faker(self, locale=None, **handlers):",TEST_MOCK,factory_boy,test_faker.py,test_fixture,test fixture pattern
"Analyze this test_fixture: def _setup_mock_faker(self, locale=None, **definitions):
        if locale is None:
            locale = factory.Faker._DEFAULT_LOCALE
        factory.Faker._FAKER_REGISTRY[locale] = MockFaker(definitions)

    def _setup_advanced_mock_faker(self, locale=None, **handlers):
        if locale is None:",TEST_MOCK,factory_boy,test_faker.py,test_fixture,test fixture pattern
"Analyze this test_fixture: def _setup_advanced_mock_faker(self, locale=None, **handlers):
        if locale is None:
            locale = factory.Faker._DEFAULT_LOCALE
        factory.Faker._FAKER_REGISTRY[locale] = AdvancedMockFaker(handlers)

    def test_simple_biased(self):",TEST_MOCK,factory_boy,test_faker.py,test_fixture,test fixture pattern
"Analyze this test_fixture: def _setup_advanced_mock_faker(self, locale=None, **handlers):
        if locale is None:
            locale = factory.Faker._DEFAULT_LOCALE
        factory.Faker._FAKER_REGISTRY[locale] = AdvancedMockFaker(handlers)

    def test_simple_biased(self):
        self._setup_mock_faker(name=""John Doe"")",TEST_MOCK,factory_boy,test_faker.py,test_fixture,test fixture pattern
"Analyze this test_fixture: locale = factory.Faker._DEFAULT_LOCALE
        factory.Faker._FAKER_REGISTRY[locale] = AdvancedMockFaker(handlers)

    def test_simple_biased(self):
        self._setup_mock_faker(name=""John Doe"")
        faker_field = factory.Faker('name')
        self.assertEqual(""John Doe"", faker_field.evaluate(None, None, {'locale': None}))",TEST_MOCK,factory_boy,test_faker.py,test_fixture,test fixture pattern
"Analyze this test_fixture: def test_simple_biased(self):
        self._setup_mock_faker(name=""John Doe"")
        faker_field = factory.Faker('name')
        self.assertEqual(""John Doe"", faker_field.evaluate(None, None, {'locale': None}))

    def test_full_factory(self):",TEST_MOCK,factory_boy,test_faker.py,test_fixture,test fixture pattern
"Analyze this test_fixture: faker_field = factory.Faker('name')
        self.assertEqual(""John Doe"", faker_field.evaluate(None, None, {'locale': None}))

    def test_full_factory(self):
        class Profile:
            def __init__(self, first_name, last_name, email):
                self.first_name = first_name",TEST_MOCK,factory_boy,test_faker.py,test_fixture,test fixture pattern
"Analyze this test_fixture: self.last_name = last_name
                self.email = email

        class ProfileFactory(factory.Factory):
            class Meta:
                model = Profile
            first_name = factory.Faker('first_name')",TEST_MOCK,factory_boy,test_faker.py,test_fixture,test fixture pattern
"Analyze this test_fixture: class ProfileFactory(factory.Factory):
            class Meta:
                model = Profile
            first_name = factory.Faker('first_name')
            last_name = factory.Faker('last_name', locale='fr_FR')
            email = factory.Faker('email')",TEST_MOCK,factory_boy,test_faker.py,test_fixture,test fixture pattern
"Analyze this test_fixture: class Meta:
                model = Profile
            first_name = factory.Faker('first_name')
            last_name = factory.Faker('last_name', locale='fr_FR')
            email = factory.Faker('email')",TEST_MOCK,factory_boy,test_faker.py,test_fixture,test fixture pattern
"Analyze this test_fixture: model = Profile
            first_name = factory.Faker('first_name')
            last_name = factory.Faker('last_name', locale='fr_FR')
            email = factory.Faker('email')",TEST_MOCK,factory_boy,test_faker.py,test_fixture,test fixture pattern
"Analyze this test_fixture: import pathlib
import unittest

import factory

SETUP_CFG_VERSION_PREFIX = ""version =""",TEST_MOCK,factory_boy,test_version.py,test_fixture,test fixture pattern
"Analyze this test_fixture: if line.startswith(SETUP_CFG_VERSION_PREFIX):
                    return line[len(SETUP_CFG_VERSION_PREFIX):].strip()

    def test_version(self):
        self.assertEqual(factory.__version__, self.get_setupcfg_version())",TEST_MOCK,factory_boy,test_version.py,test_fixture,test fixture pattern
"Analyze this test_fixture: return line[len(SETUP_CFG_VERSION_PREFIX):].strip()

    def test_version(self):
        self.assertEqual(factory.__version__, self.get_setupcfg_version())",TEST_MOCK,factory_boy,test_version.py,test_fixture,test fixture pattern
"Analyze this test_fixture: import itertools
import unittest

from factory import utils


class ImportObjectTestCase(unittest.TestCase):",TEST_MOCK,factory_boy,test_utils.py,test_fixture,test fixture pattern
"Analyze this test_fixture: class ImportObjectTestCase(unittest.TestCase):
    def test_datetime(self):
        imported = utils.import_object('datetime', 'date')
        import datetime
        d = datetime.date",TEST_MOCK,factory_boy,test_utils.py,test_fixture,test fixture pattern
"Analyze this test_fixture: d = datetime.date
        self.assertEqual(d, imported)

    def test_unknown_attribute(self):
        with self.assertRaises(AttributeError):
            utils.import_object('datetime', 'foo')",TEST_MOCK,factory_boy,test_utils.py,test_fixture,test fixture pattern
"Analyze this test_fixture: with self.assertRaises(AttributeError):
            utils.import_object('datetime', 'foo')

    def test_invalid_module(self):
        with self.assertRaises(ImportError):
            utils.import_object('this-is-an-invalid-module', '__name__')",TEST_MOCK,factory_boy,test_utils.py,test_fixture,test fixture pattern
"Analyze this test_fixture: class LogPPrintTestCase(unittest.TestCase):
    def test_nothing(self):
        txt = str(utils.log_pprint())
        self.assertEqual('', txt)",TEST_MOCK,factory_boy,test_utils.py,test_fixture,test fixture pattern
"Analyze this test_fixture: txt = str(utils.log_pprint())
        self.assertEqual('', txt)

    def test_only_args(self):
        txt = str(utils.log_pprint((1, 2, 3)))
        self.assertEqual('1, 2, 3', txt)",TEST_MOCK,factory_boy,test_utils.py,test_fixture,test fixture pattern
"Analyze this test_fixture: txt = str(utils.log_pprint((1, 2, 3)))
        self.assertEqual('1, 2, 3', txt)

    def test_only_kwargs(self):
        txt = str(utils.log_pprint(kwargs={'a': 1, 'b': 2}))
        self.assertIn(txt, ['a=1, b=2', 'b=2, a=1'])",TEST_MOCK,factory_boy,test_utils.py,test_fixture,test fixture pattern
"Analyze this test_fixture: txt = str(utils.log_pprint(kwargs={'a': 1, 'b': 2}))
        self.assertIn(txt, ['a=1, b=2', 'b=2, a=1'])

    def test_bytes_args(self):
        txt = str(utils.log_pprint((b'\xe1\xe2',)))
        expected = ""b'\\xe1\\xe2'""
        self.assertEqual(expected, txt)",TEST_MOCK,factory_boy,test_utils.py,test_fixture,test fixture pattern
"Analyze this test_fixture: expected = ""b'\\xe1\\xe2'""
        self.assertEqual(expected, txt)

    def test_text_args(self):
        txt = str(utils.log_pprint(('ŧêßŧ',)))
        expected = ""'ŧêßŧ'""
        self.assertEqual(expected, txt)",TEST_MOCK,factory_boy,test_utils.py,test_fixture,test fixture pattern
"Analyze this test_fixture: expected = ""'ŧêßŧ'""
        self.assertEqual(expected, txt)

    def test_bytes_kwargs(self):
        txt = str(utils.log_pprint(kwargs={'x': b'\xe1\xe2', 'y': b'\xe2\xe1'}))
        expected1 = ""x=b'\\xe1\\xe2', y=b'\\xe2\\xe1'""
        expected2 = ""y=b'\\xe2\\xe1', x=b'\\xe1\\xe2'""",TEST_MOCK,factory_boy,test_utils.py,test_fixture,test fixture pattern
"Analyze this test_fixture: expected2 = ""y=b'\\xe2\\xe1', x=b'\\xe1\\xe2'""
        self.assertIn(txt, (expected1, expected2))

    def test_text_kwargs(self):
        txt = str(utils.log_pprint(kwargs={'x': 'ŧêßŧ', 'y': 'ŧßêŧ'}))
        expected1 = ""x='ŧêßŧ', y='ŧßêŧ'""
        expected2 = ""y='ŧßêŧ', x='ŧêßŧ'""",TEST_MOCK,factory_boy,test_utils.py,test_fixture,test fixture pattern
"Analyze this test_fixture: class ResetableIteratorTestCase(unittest.TestCase):
    def test_no_reset(self):
        i = utils.ResetableIterator([1, 2, 3])
        self.assertEqual([",TEST_MOCK,factory_boy,test_utils.py,test_fixture,test fixture pattern
"Analyze this test_fixture: """"""Tests for factory_boy/SQLAlchemy interactions.""""""

import unittest
from unittest import mock

try:
    import sqlalchemy",TEST_MOCK,factory_boy,test_alchemy.py,test_fixture,test fixture pattern
"Analyze this test_fixture: except ImportError:
    raise unittest.SkipTest(""sqlalchemy tests disabled."")

import factory
from factory.alchemy import SQLAlchemyModelFactory

from .alchemyapp import models",TEST_MOCK,factory_boy,test_alchemy.py,test_fixture,test fixture pattern
"Analyze this test_fixture: raise unittest.SkipTest(""sqlalchemy tests disabled."")

import factory
from factory.alchemy import SQLAlchemyModelFactory

from .alchemyapp import models",TEST_MOCK,factory_boy,test_alchemy.py,test_fixture,test fixture pattern
"Analyze this test_fixture: model = models.StandardModel
        sqlalchemy_session = models.session

    id = factory.Sequence(lambda n: n)
    foo = factory.Sequence(lambda n: 'foo%d' % n)",TEST_MOCK,factory_boy,test_alchemy.py,test_fixture,test fixture pattern
"Analyze this test_fixture: sqlalchemy_session = models.session

    id = factory.Sequence(lambda n: n)
    foo = factory.Sequence(lambda n: 'foo%d' % n)


class NonIntegerPkFactory(SQLAlchemyModelFactory):",TEST_MOCK,factory_boy,test_alchemy.py,test_fixture,test fixture pattern
